TID;Time;Activity
1353;20:11;Added again to queue 2
1354;20:11;Added again to queue 2
1139;20:11;Added again to queue 2
1140;20:11;Added again to queue 2
1808;20:11;Added again to queue 2
1807;20:11;Added again to queue 2
742;20:11;Added again to queue 2
741;20:11;Added again to queue 2
711;20:12;Matched
712;20:12;Matched
1074;20:12;Matched
1073;20:12;Matched
711;20:12;Settled successful
712;20:12;Settled successful
1074;20:12;Added to queue 2
1073;20:12;Added to queue 2
1102;20:12;Added again to queue 2
1101;20:12;Added again to queue 2
2203;20:12;Added again to queue 2
2204;20:12;Added again to queue 2
2503;20:12;Added again to queue 2
2504;20:12;Added again to queue 2
2332;20:12;Added again to queue 2
2331;20:12;Added again to queue 2
2891;20:12;Added again to queue 2
2892;20:12;Added again to queue 2
3045;20:12;Added again to queue 2
3046;20:12;Added again to queue 2
1423;20:12;Added again to queue 2
1424;20:12;Added again to queue 2
685;20:12;Added again to queue 2
686;20:12;Added again to queue 2
2891;20:12;Added again to queue 2
2892;20:12;Added again to queue 2
2526;20:12;Added again to queue 2
2525;20:12;Added again to queue 2
921;20:12;Added again to queue 2
922;20:12;Added again to queue 2
2562;20:12;Added again to queue 2
2561;20:12;Added again to queue 2
532;20:13;Matched
531;20:13;Matched
1305;20:13;Matched
1306;20:13;Matched
1371;20:13;Matched
1372;20:13;Matched
532;20:13;Added to queue 2
531;20:13;Added to queue 2
1305;20:13;Added to queue 2
1306;20:13;Added to queue 2
1371;20:13;Added to queue 2
1372;20:13;Added to queue 2
526;20:14;Matched
525;20:14;Matched
1822;20:14;Matched
1821;20:14;Matched
2015;20:14;Matched
2016;20:14;Matched
526;20:14;Settled successful
525;20:14;Settled successful
1822;20:14;Added to queue 2
1821;20:14;Added to queue 2
2015;20:14;Settled successful
2016;20:14;Settled successful
3040;20:14;Added again to queue 2
3039;20:14;Added again to queue 2
2179;20:14;Added again to queue 2
2180;20:14;Added again to queue 2
2714;20:14;Added again to queue 2
2713;20:14;Added again to queue 2
2537;20:14;Settled successful from queue 2
2538;20:14;Settled successful from queue 2
1371;20:14;Added again to queue 2
1372;20:14;Added again to queue 2
203;20:14;Settled successful from queue 2
204;20:14;Settled successful from queue 2
1219;20:14;Added again to queue 2
1220;20:14;Added again to queue 2
836;20:14;Added again to queue 2
835;20:14;Added again to queue 2
1088;20:14;Added again to queue 2
1087;20:14;Added again to queue 2
2398;20:14;Added again to queue 2
2397;20:14;Added again to queue 2
2954;20:14;Added again to queue 2
2953;20:14;Added again to queue 2
131;20:14;Added again to queue 2
132;20:14;Added again to queue 2
1822;20:14;Added again to queue 2
1821;20:14;Added again to queue 2
2152;20:15;Matched
2151;20:15;Matched
2733;20:15;Matched
2734;20:15;Matched
2152;20:15;Settled successful
2151;20:15;Settled successful
2733;20:15;Added to queue 2
2734;20:15;Added to queue 2
332;20:15;Added again to queue 2
331;20:15;Added again to queue 2
839;20:15;Added again to queue 2
840;20:15;Added again to queue 2
440;20:15;Added again to queue 2
439;20:15;Added again to queue 2
1305;20:15;Added again to queue 2
1306;20:15;Added again to queue 2
2045;20:16;Matched
2046;20:16;Matched
2045;20:16;Added to queue 2
2046;20:16;Added to queue 2
246;20:17;Matched
245;20:17;Matched
246;20:17;Added to queue 2
245;20:17;Added to queue 2
2782;20:18;Matched
2781;20:18;Matched
2782;20:18;Added to queue 2
2781;20:18;Added to queue 2
176;20:20;Matched
175;20:20;Matched
3051;20:20;Matched
3052;20:20;Matched
176;20:20;Settled successful
175;20:20;Settled successful
3051;20:20;Settled successful
3052;20:20;Settled successful
3045;20:20;Added again to queue 2
3046;20:20;Added again to queue 2
1423;20:20;Added again to queue 2
1424;20:20;Added again to queue 2
685;20:20;Added again to queue 2
686;20:20;Added again to queue 2
2891;20:20;Added again to queue 2
2892;20:20;Added again to queue 2
2526;20:20;Added again to queue 2
2525;20:20;Added again to queue 2
921;20:20;Added again to queue 2
922;20:20;Added again to queue 2
2562;20:20;Added again to queue 2
2561;20:20;Added again to queue 2
3040;20:20;Settled successful from queue 2
3039;20:20;Settled successful from queue 2
2179;20:20;Added again to queue 2
2180;20:20;Added again to queue 2
2714;20:20;Added again to queue 2
2713;20:20;Added again to queue 2
1371;20:20;Added again to queue 2
1372;20:20;Added again to queue 2
2782;20:20;Added again to queue 2
2781;20:20;Added again to queue 2
1737;20:22;Matched
1738;20:22;Matched
1743;20:22;Matched
1744;20:22;Matched
1737;20:22;Added to queue 2
1738;20:22;Added to queue 2
1743;20:22;Added to queue 2
1744;20:22;Added to queue 2
1045;20:24;Matched
1046;20:24;Matched
1212;20:24;Matched
1211;20:24;Matched
2392;20:24;Matched
2391;20:24;Matched
2753;20:24;Added to queue 1
1045;20:24;Added to queue 2
1046;20:24;Added to queue 2
1212;20:24;Added to queue 2
1211;20:24;Added to queue 2
2392;20:24;Added to queue 2
2391;20:24;Added to queue 2
2344;20:25;Matched
2343;20:25;Matched
2650;20:25;Matched
2649;20:25;Matched
2732;20:25;Matched
2731;20:25;Matched
2344;20:25;Added to queue 2
2343;20:25;Added to queue 2
2650;20:25;Settled successful
2649;20:25;Settled successful
2732;20:25;Added to queue 2
2731;20:25;Added to queue 2
1921;20:25;Added again to queue 2
1922;20:25;Added again to queue 2
1208;20:25;Added again to queue 2
1207;20:25;Added again to queue 2
704;20:25;Added again to queue 2
703;20:25;Added again to queue 2
1663;20:25;Added again to queue 2
1664;20:25;Added again to queue 2
2332;20:25;Added again to queue 2
2331;20:25;Added again to queue 2
1959;20:25;Added again to queue 2
1960;20:25;Added again to queue 2
2481;20:25;Added again to queue 2
2482;20:25;Added again to queue 2
360;20:25;Added again to queue 2
359;20:25;Added again to queue 2
1155;20:25;Added again to queue 2
1156;20:25;Added again to queue 2
2363;20:25;Added again to queue 2
2364;20:25;Added again to queue 2
2022;20:25;Added again to queue 2
2021;20:25;Added again to queue 2
2599;20:25;Added again to queue 2
2600;20:25;Added again to queue 2
108;20:25;Added again to queue 2
107;20:25;Added again to queue 2
2466;20:25;Added again to queue 2
2465;20:25;Added again to queue 2
1951;20:25;Added again to queue 2
1952;20:25;Added again to queue 2
1485;20:26;Matched
1486;20:26;Matched
2026;20:26;Added to queue 1
1485;20:26;Added to queue 2
1486;20:26;Added to queue 2
498;20:28;Matched
497;20:28;Matched
1820;20:28;Matched
1819;20:28;Matched
498;20:28;Settled successful
497;20:28;Settled successful
1820;20:28;Settled successful
1819;20:28;Settled successful
2179;20:28;Added again to queue 2
2180;20:28;Added again to queue 2
2714;20:28;Added again to queue 2
2713;20:28;Added again to queue 2
1371;20:28;Added again to queue 2
1372;20:28;Added again to queue 2
2782;20:28;Added again to queue 2
2781;20:28;Added again to queue 2
2392;20:28;Added again to queue 2
2391;20:28;Added again to queue 2
1102;20:28;Added again to queue 2
1101;20:28;Added again to queue 2
2203;20:28;Added again to queue 2
2204;20:28;Added again to queue 2
2503;20:28;Added again to queue 2
2504;20:28;Added again to queue 2
2332;20:28;Added again to queue 2
2331;20:28;Added again to queue 2
2891;20:28;Added again to queue 2
2892;20:28;Added again to queue 2
246;20:28;Added again to queue 2
245;20:28;Added again to queue 2
3045;20:28;Added again to queue 2
3046;20:28;Added again to queue 2
1423;20:28;Added again to queue 2
1424;20:28;Added again to queue 2
685;20:28;Added again to queue 2
686;20:28;Added again to queue 2
2891;20:28;Added again to queue 2
2892;20:28;Added again to queue 2
2526;20:28;Added again to queue 2
2525;20:28;Added again to queue 2
921;20:28;Added again to queue 2
922;20:28;Added again to queue 2
2562;20:28;Added again to queue 2
2561;20:28;Added again to queue 2
1808;20:28;Added again to queue 2
1807;20:28;Added again to queue 2
742;20:28;Added again to queue 2
741;20:28;Added again to queue 2
336;20:29;Matched
335;20:29;Matched
632;20:29;Added to queue 1
1086;20:29;Matched
1085;20:29;Matched
1193;20:29;Matched
1194;20:29;Matched
1909;20:29;Matched
1910;20:29;Matched
1941;20:29;Matched
1942;20:29;Matched
336;20:29;Added to queue 2
335;20:29;Added to queue 2
1086;20:29;Added to queue 2
1085;20:29;Added to queue 2
1193;20:29;Settled successful
1194;20:29;Settled successful
1909;20:29;Settled successful
1910;20:29;Settled successful
1941;20:29;Added to queue 2
1942;20:29;Added to queue 2
2456;20:29;Added again to queue 2
2455;20:29;Added again to queue 2
2701;20:29;Added again to queue 2
2702;20:29;Added again to queue 2
2392;20:29;Added again to queue 2
2391;20:29;Added again to queue 2
3045;20:29;Added again to queue 2
3046;20:29;Added again to queue 2
1423;20:29;Added again to queue 2
1424;20:29;Added again to queue 2
685;20:29;Added again to queue 2
686;20:29;Added again to queue 2
2891;20:29;Added again to queue 2
2892;20:29;Added again to queue 2
2526;20:29;Added again to queue 2
2525;20:29;Added again to queue 2
921;20:29;Added again to queue 2
922;20:29;Added again to queue 2
2562;20:29;Added again to queue 2
2561;20:29;Added again to queue 2
1941;20:29;Added again to queue 2
1942;20:29;Added again to queue 2
2344;20:29;Added again to queue 2
2343;20:29;Added again to queue 2
551;20:29;Added again to queue 2
552;20:29;Added again to queue 2
605;20:29;Added again to queue 2
606;20:29;Added again to queue 2
3098;20:29;Added again to queue 2
3097;20:29;Added again to queue 2
3066;20:29;Added again to queue 2
3065;20:29;Added again to queue 2
1453;20:29;Added again to queue 2
1454;20:29;Added again to queue 2
865;20:29;Added again to queue 2
866;20:29;Added again to queue 2
1966;20:29;Added again to queue 2
1965;20:29;Added again to queue 2
334;20:29;Added again to queue 2
333;20:29;Added again to queue 2
429;20:29;Added again to queue 2
430;20:29;Added again to queue 2
1071;20:31;Matched
1072;20:31;Matched
2750;20:31;Matched
2749;20:31;Matched
1071;20:31;Settled successful
1072;20:31;Settled successful
2750;20:31;Added to queue 2
2749;20:31;Added to queue 2
2466;20:31;Added again to queue 2
2465;20:31;Added again to queue 2
1951;20:31;Added again to queue 2
1952;20:31;Added again to queue 2
1941;20:31;Added again to queue 2
1942;20:31;Added again to queue 2
1795;20:31;Added again to queue 2
1796;20:31;Added again to queue 2
320;20:31;Added again to queue 2
319;20:31;Added again to queue 2
2232;20:31;Added again to queue 2
2231;20:31;Added again to queue 2
1951;20:31;Added again to queue 2
1952;20:31;Added again to queue 2
1740;20:31;Added again to queue 2
1739;20:31;Added again to queue 2
1859;20:31;Added again to queue 2
1860;20:31;Added again to queue 2
2045;20:31;Added again to queue 2
2046;20:31;Added again to queue 2
728;20:32;Added to queue 1
2306;20:32;Matched
2305;20:32;Matched
2306;20:32;Settled successful
2305;20:32;Settled successful
1921;20:32;Added again to queue 2
1922;20:32;Added again to queue 2
1208;20:32;Added again to queue 2
1207;20:32;Added again to queue 2
704;20:32;Added again to queue 2
703;20:32;Added again to queue 2
1663;20:32;Added again to queue 2
1664;20:32;Added again to queue 2
2332;20:32;Added again to queue 2
2331;20:32;Added again to queue 2
1959;20:32;Added again to queue 2
1960;20:32;Added again to queue 2
2481;20:32;Added again to queue 2
2482;20:32;Added again to queue 2
360;20:32;Settled successful from queue 2
359;20:32;Settled successful from queue 2
1155;20:32;Added again to queue 2
1156;20:32;Added again to queue 2
2363;20:32;Added again to queue 2
2364;20:32;Added again to queue 2
2022;20:32;Added again to queue 2
2021;20:32;Added again to queue 2
2599;20:32;Added again to queue 2
2600;20:32;Added again to queue 2
108;20:32;Added again to queue 2
107;20:32;Added again to queue 2
1589;20:32;Settled successful from queue 2
1590;20:32;Settled successful from queue 2
1155;20:32;Added again to queue 2
1156;20:32;Added again to queue 2
548;20:33;Matched
547;20:33;Matched
1596;20:33;Matched
1595;20:33;Matched
2439;20:33;Matched
2440;20:33;Matched
3077;20:33;Added to queue 1
548;20:33;Settled successful
547;20:33;Settled successful
1596;20:33;Settled successful
1595;20:33;Settled successful
2439;20:33;Added to queue 2
2440;20:33;Added to queue 2
1795;20:33;Added again to queue 2
1796;20:33;Added again to queue 2
320;20:33;Added again to queue 2
319;20:33;Added again to queue 2
2232;20:33;Added again to queue 2
2231;20:33;Added again to queue 2
1951;20:33;Added again to queue 2
1952;20:33;Added again to queue 2
1740;20:33;Settled successful from queue 2
1739;20:33;Settled successful from queue 2
1859;20:33;Added again to queue 2
1860;20:33;Added again to queue 2
2045;20:33;Added again to queue 2
2046;20:33;Added again to queue 2
2466;20:33;Settled successful from queue 2
2465;20:33;Settled successful from queue 2
1951;20:33;Added again to queue 2
1952;20:33;Added again to queue 2
1941;20:33;Added again to queue 2
1942;20:33;Added again to queue 2
341;20:33;Added again to queue 2
342;20:33;Added again to queue 2
2737;20:33;Added again to queue 2
2738;20:33;Added again to queue 2
2750;20:33;Settled successful from queue 2
2749;20:33;Settled successful from queue 2
844;20:33;Settled successful from queue 2
843;20:33;Settled successful from queue 2
1845;20:33;Added again to queue 2
1846;20:33;Added again to queue 2
732;20:37;Matched
731;20:37;Matched
966;20:37;Matched
965;20:37;Matched
1018;20:37;Matched
1017;20:37;Matched
1836;20:37;Matched
1835;20:37;Matched
732;20:37;Settled successful
731;20:37;Settled successful
966;20:37;Added to queue 2
965;20:37;Added to queue 2
1018;20:37;Added to queue 2
1017;20:37;Added to queue 2
1836;20:37;Settled successful
1835;20:37;Settled successful
758;20:37;Added again to queue 2
757;20:37;Added again to queue 2
2456;20:37;Added again to queue 2
2455;20:37;Added again to queue 2
841;20:37;Added again to queue 2
842;20:37;Added again to queue 2
1023;20:37;Added again to queue 2
1024;20:37;Added again to queue 2
2112;20:37;Added again to queue 2
2111;20:37;Added again to queue 2
1349;20:37;Added again to queue 2
1350;20:37;Added again to queue 2
2203;20:37;Added again to queue 2
2204;20:37;Added again to queue 2
956;20:37;Added again to queue 2
955;20:37;Added again to queue 2
2846;20:37;Added again to queue 2
2845;20:37;Added again to queue 2
2701;20:37;Added again to queue 2
2702;20:37;Added again to queue 2
1707;20:37;Added again to queue 2
1708;20:37;Added again to queue 2
610;20:37;Added again to queue 2
609;20:37;Added again to queue 2
2464;20:37;Added again to queue 2
2463;20:37;Added again to queue 2
1845;20:37;Added again to queue 2
1846;20:37;Added again to queue 2
2812;20:37;Settled successful from queue 2
2811;20:37;Settled successful from queue 2
1121;20:37;Added again to queue 2
1122;20:37;Added again to queue 2
2040;20:37;Added again to queue 2
2039;20:37;Added again to queue 2
1854;20:37;Settled successful from queue 2
1853;20:37;Settled successful from queue 2
1212;20:37;Added again to queue 2
1211;20:37;Added again to queue 2
294;20:37;Added again to queue 2
293;20:37;Added again to queue 2
2227;20:37;Added again to queue 2
2228;20:37;Added again to queue 2
1826;20:37;Added again to queue 2
1825;20:37;Added again to queue 2
1305;20:37;Added again to queue 2
1306;20:37;Added again to queue 2
551;20:37;Added again to queue 2
552;20:37;Added again to queue 2
605;20:37;Settled successful from queue 2
606;20:37;Settled successful from queue 2
3098;20:37;Added again to queue 2
3097;20:37;Added again to queue 2
